price,fuel_type,gear_type,Make,Year_of_manufacture,Condition,Mileage,Engine_size,Selling_Condition,Bought_Condition
17160000,Petrol,Automatic,Toyota,2016,Foreign Used,71055.0,1800.0,Imported,Imported
36400000,Petrol,Automatic,Toyota,2015,Foreign Used,210207.0,3500.0,Imported,Imported
52000000,Petrol,Automatic,Lexus,2017,Foreign Used,244466.0,3500.0,Imported,Imported
22050000,Petrol,Automatic,Toyota,2015,Foreign Used,130106.0,2700.0,Imported,Imported
15080000,Petrol,Automatic,Toyota,2013,Foreign Used,117298.0,2500.0,Imported,Imported
24960000,Petrol,Automatic,Mercedes-Benz,2015,Local Used,106396.0,2000.0,Registered,Registered
16590000,Petrol,Automatic,Toyota,2009,Foreign Used,169592.0,3500.0,Imported,Imported
13125000,Petrol,Automatic,Nissan,2011,Foreign Used,139418.0,3500.0,Imported,Imported
7779200,Petrol,Automatic,Toyota,2004,Local Used,195456.0,3300.0,Registered,Registered
84000000,Petrol,Automatic,Mercedes-Benz,2016,Foreign Used,155014.0,3000.0,Imported,Imported
16275000,Petrol,Automatic,Toyota,2009,Foreign Used,73228.0,3500.0,Imported,Imported
16120000,Petrol,Automatic,Toyota,2008,Local Used,296284.0,3500.0,Registered,Imported
23400000,Petrol,Automatic,Lexus,2011,Foreign Used,255046.0,3500.0,Imported,Imported
6240000,Petrol,Automatic,Toyota,2004,Local Used,300668.0,3300.0,Registered,Imported
6240000,Petrol,Automatic,Toyota,2004,Local Used,300668.0,3300.0,Registered,Imported
9360000,Petrol,Automatic,Mercedes-Benz,2006,Local Used,251253.0,3500.0,Registered,Imported
15392000,Petrol,Automatic,Toyota,2012,Foreign Used,89208.0,2500.0,Imported,Imported
10400000,Petrol,Automatic,Toyota,2008,Local Used,107606.0,3500.0,Registered,Imported
8320000,Petrol,Automatic,Toyota,2008,Local Used,234062.0,2500.0,Registered,Registered
21018375,Petrol,Automatic,Toyota,2015,Foreign Used,207513.0,2700.0,Imported,Imported
11970000,Petrol,Automatic,Hyundai,2012,Foreign Used,203293.0,2400.0,Imported,Imported
31200000,Petrol,Automatic,Lexus,2012,Local Used,121276.0,4600.0,Registered,Registered
12495000,Petrol,Automatic,Honda,2011,Foreign Used,306802.0,3300.0,Imported,Imported
63000000,Petrol,Automatic,Toyota,2021,Foreign Used,11679.0,2700.0,Imported,Imported
29541750,Petrol,Automatic,Lexus,2013,Local Used,80400.0,4600.0,Registered,Registered
8320000,Petrol,Automatic,Mercedes-Benz,2008,Local Used,166325.0,3000.0,Registered,Imported
8840000,Petrol,Automatic,Mercedes-Benz,2008,Local Used,201870.0,3000.0,Registered,Registered
7280000,Petrol,Automatic,Toyota,2007,Local Used,282899.0,2400.0,Registered,Registered
27040000,Petrol,Automatic,Toyota,2016,Local Used,127168.0,3500.0,Registered,Registered
11440000,Petrol,Automatic,Lexus,2011,Local Used,228207.0,3500.0,Registered,Registered
45085714,Petrol,Automatic,Mercedes-Benz,2016,Foreign Used,214735.0,3500.0,Imported,Imported
64480000,Petrol,Automatic,Toyota,2020,Foreign Used,70690.0,3500.0,Imported,Imported
72800000,Petrol,Automatic,Mercedes-Benz,2018,Foreign Used,137781.0,3500.0,Imported,Imported
7800000,Petrol,Automatic,Toyota,2006,Local Used,178804.0,2400.0,Registered,Registered
99000000,Petrol,Automatic,Mercedes-Benz,2020,Foreign Used,93974.0,3500.0,Imported,Imported
20280000,Petrol,Automatic,Toyota,2015,Foreign Used,126811.0,2500.0,Imported,Imported
8320000,Petrol,Automatic,Toyota,2010,Local Used,134920.0,1800.0,Registered,Registered
16800000,Petrol,Automatic,Mercedes-Benz,2013,Local Used,324159.0,3500.0,Registered,Registered
41600000,Petrol,Automatic,Lexus,2016,Local Used,89009.0,3000.0,Registered,Imported
4680000,Petrol,Automatic,Lexus,1999,Local Used,245154.0,3000.0,Registered,Registered
3328000,Petrol,Automatic,Honda,2004,Local Used,207688.0,2400.0,Registered,Registered
2940000,Petrol,Automatic,Honda,2004,Local Used,275288.0,2800.0,Registered,Registered
3328000,Petrol,Automatic,Honda,2004,Local Used,207688.0,2400.0,Registered,Registered
21632000,Petrol,Automatic,Toyota,2013,Foreign Used,116522.0,3500.0,Imported,Imported
31096000,Petrol,Automatic,Toyota,2012,Foreign Used,144256.0,3500.0,Imported,Imported
31200000,Petrol,Automatic,Mercedes-Benz,2014,Foreign Used,197720.0,3500.0,Imported,Imported
2912000,Petrol,Automatic,Toyota,1998,Local Used,241613.0,2200.0,Registered,Registered
8320000,Petrol,Automatic,Toyota,2007,Local Used,152314.0,2500.0,Registered,Registered
36400000,Petrol,Automatic,Mercedes-Benz,2015,Local Used,174409.0,3000.0,Registered,Imported
13000000,Petrol,Automatic,Lexus,2011,Local Used,156801.0,3500.0,Registered,Imported
42105000,Petrol,Automatic,Mercedes-Benz,2016,Foreign Used,129073.0,3500.0,Imported,Imported
26250000,Petrol,Automatic,Mercedes-Benz,2013,Foreign Used,111645.0,3500.0,Imported,Imported
13000000,Petrol,Automatic,Toyota,2014,Local Used,133064.0,2500.0,Registered,Registered
7800000,Petrol,Automatic,Toyota,2004,Local Used,350430.0,3300.0,Registered,Registered
23400000,Petrol,Automatic,Toyota,2015,Foreign Used,170149.0,3500.0,Imported,Imported
14560000,Petrol,Automatic,Toyota,2013,Local Used,97279.0,3500.0,Registered,Imported
17680000,Petrol,Automatic,Toyota,2016,Local Used,106374.0,3500.0,Registered,Registered
34650000,Petrol,Automatic,Toyota,2017,Foreign Used,131684.0,3500.0,Imported,Imported
5670000,Petrol,Automatic,Toyota,2004,Local Used,144616.0,3500.0,Registered,Registered
4472000,Petrol,Automatic,Acura,2004,Local Used,181050.0,3500.0,Registered,Imported
13000000,Petrol,Automatic,Toyota,2010,Foreign Used,98535.0,1800.0,Imported,Imported
6240000,Petrol,Automatic,Honda,2006,Local Used,86906.0,3500.0,Registered,Registered
23920000,Petrol,Automatic,Mercedes-Benz,2014,Local Used,142825.0,3500.0,Registered,Imported
14560000,Petrol,Automatic,Toyota,2012,Foreign Used,97810.0,2500.0,Imported,Imported
20055000,Petrol,Automatic,Lexus,2015,Local Used,92008.0,3500.0,Registered,Imported
14726250,Petrol,Automatic,Hyundai,2016,Foreign Used,109779.0,2400.0,Imported,Imported
14560000,Petrol,Automatic,Toyota,2015,Local Used,63521.0,1800.0,Registered,Imported
21000000,Petrol,Automatic,Toyota,2015,Foreign Used,104423.0,3500.0,Imported,Imported
12480000,Petrol,Automatic,Lexus,2007,Local Used,231462.0,3500.0,Registered,Imported
8320000,Petrol,Automatic,Toyota,2007,Local Used,110690.0,2400.0,Registered,Registered
8840000,Petrol,Automatic,Toyota,2009,Local Used,202483.0,1800.0,Registered,Imported
26000000,Petrol,Automatic,Toyota,2015,Foreign Used,169626.0,3500.0,Imported,Imported
11250000,Petrol,Automatic,Hyundai,2014,Local Used,282884.0,2400.0,Registered,Imported
5720000,Petrol,Automatic,Honda,2008,Local Used,159927.0,2400.0,Registered,Registered
13125000,Petrol,Automatic,Toyota,2012,Foreign Used,448566.0,2500.0,Imported,Imported
17850000,Petrol,Automatic,Acura,2017,Foreign Used,68534.0,3500.0,Imported,Imported
3640000,Petrol,Automatic,Toyota,2000,Local Used,222401.0,3000.0,Registered,Registered
11340000,Petrol,Automatic,Mercedes-Benz,2011,Local Used,191399.0,3500.0,Registered,Imported
5200000,Petrol,Automatic,Honda,2005,Local Used,232150.0,2400.0,Registered,Imported
5145000,Petrol,Automatic,Toyota,2004,Local Used,349300.0,4700.0,Registered,Registered
4725000,Petrol,Automatic,Toyota,2007,Local Used,185093.0,1800.0,Registered,Registered
3675000,Petrol,Automatic,Toyota,2006,Local Used,239964.0,1800.0,Registered,Registered
8632000,Petrol,Automatic,Toyota,2009,Local Used,130467.0,1800.0,Registered,Registered
19950000,Petrol,Automatic,Honda,2017,Foreign Used,202198.0,1500.0,Imported,Imported
4935000,Petrol,Manual,Peugeot,2005,Foreign Used,163499.0,1600.0,Imported,Imported
8216000,Petrol,Automatic,Toyota,2007,Local Used,271802.0,2400.0,Registered,Imported
37750000,Petrol,Automatic,Mercedes-Benz,2014,Foreign Used,107442.0,4700.0,Imported,Imported
16120000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,357978.0,3500.0,Registered,Registered
13000000,Petrol,Automatic,Toyota,2015,Local Used,101538.0,1800.0,Registered,Imported
18720000,Petrol,Automatic,Mercedes-Benz,2012,Foreign Used,275094.0,3500.0,Imported,Imported
4160000,Petrol,Automatic,Toyota,2002,Local Used,264964.0,2400.0,Registered,Imported
15750000,Petrol,Automatic,Mercedes-Benz,2010,Foreign Used,4988.0,3500.0,Imported,Imported
13520000,Petrol,Automatic,Toyota,2015,Local Used,213438.0,1800.0,Registered,Registered
16120000,Petrol,Automatic,Honda,2014,Foreign Used,271251.0,2400.0,Imported,Imported
13104000,Petrol,Automatic,Lexus,2012,Local Used,78098.0,3500.0,Registered,Registered
30160000,Petrol,Automatic,Lexus,2012,Foreign Used,105757.0,3500.0,Imported,Imported
22050000,Petrol,Automatic,Toyota,2015,Foreign Used,66665.0,3000.0,Imported,Imported
29120000,Petrol,Automatic,Mercedes-Benz,2014,Foreign Used,263096.0,3500.0,Imported,Imported
12584000,Petrol,Automatic,Honda,2008,Local Used,188041.0,2400.0,Registered,Imported
14560000,Petrol,Automatic,Toyota,2008,Local Used,141601.0,3500.0,Registered,Imported
12650000,Petrol,CVT,Toyota,2014,Local Used,154997.0,1800.0,Registered,Imported
21000000,Petrol,Automatic,Toyota,2013,Foreign Used,241812.0,3500.0,Imported,Imported
8840000,Petrol,Automatic,Toyota,2012,Local Used,177542.0,1800.0,Registered,Registered
6300000,Petrol,Automatic,Toyota,2009,Local Used,250140.0,2000.0,Registered,Registered
45150000,Petrol,Automatic,Mercedes-Benz,2018,Foreign Used,80253.0,2000.0,Imported,Imported
7280000,Petrol,Automatic,Toyota,2007,Local Used,310174.0,2400.0,Registered,Registered
16640000,Petrol,Automatic,Lexus,2011,Foreign Used,129740.0,3500.0,Imported,Imported
36400000,Petrol,Automatic,Mercedes-Benz,2015,Foreign Used,189823.0,3500.0,Imported,Imported
16120000,Petrol,Automatic,Toyota,2011,Local Used,84699.0,3500.0,Registered,Imported
60900000,Petrol,Automatic,Toyota,2020,Foreign Used,28762.0,3500.0,Imported,Imported
7350000,Petrol,Automatic,Toyota,2011,Local Used,172580.0,2500.0,Registered,Imported
10500000,Petrol,Automatic,Toyota,2009,Foreign Used,164497.0,3500.0,Imported,Imported
23920000,Petrol,Automatic,Toyota,2015,Foreign Used,130969.0,3500.0,Imported,Imported
23920000,Petrol,Automatic,Toyota,2015,Foreign Used,130969.0,3500.0,Imported,Imported
15600000,Petrol,Automatic,Lexus,2009,Foreign Used,177627.0,3500.0,Imported,Imported
29120000,Petrol,Automatic,Mercedes-Benz,2012,Foreign Used,225534.0,3500.0,Imported,Imported
19425000,Petrol,Automatic,Toyota,2011,Foreign Used,144796.0,2500.0,Imported,Imported
19845000,Petrol,Automatic,Mercedes-Benz,2013,Foreign Used,248071.0,3500.0,Imported,Imported
36400000,Petrol,Automatic,Toyota,2012,Local Used,238531.0,2700.0,Registered,Brand new
13520000,Petrol,Automatic,Toyota,2007,Foreign Used,105742.0,2400.0,Imported,Imported
9880000,Petrol,Automatic,Toyota,2010,Local Used,330299.0,1800.0,Registered,Registered
29120000,Petrol,Automatic,Mercedes-Benz,2013,Foreign Used,116376.0,3500.0,Imported,Imported
9880000,Petrol,Automatic,Toyota,2009,Local Used,282481.0,1800.0,Registered,Imported
15750000,Petrol,Automatic,Toyota,2008,Foreign Used,438226.0,3500.0,Imported,Imported
4680000,Petrol,Automatic,Toyota,2002,Local Used,368139.0,2400.0,Registered,Registered
35175000,Petrol,Automatic,Lexus,2011,Local Used,56834.0,4600.0,Registered,Registered
15618750,Petrol,Automatic,Mercedes-Benz,2011,Foreign Used,128980.0,3500.0,Imported,Imported
16120000,Petrol,Automatic,Hyundai,2014,Foreign Used,234200.0,2000.0,Imported,Imported
29120000,Petrol,Automatic,Toyota,2014,Local Used,136488.0,3500.0,Registered,Imported
16640000,Petrol,Automatic,Hyundai,2015,Local Used,164530.0,2400.0,Registered,Imported
23100000,Petrol,Automatic,Toyota,2014,Foreign Used,262304.0,2500.0,Imported,Imported
20800000,Petrol,Automatic,Toyota,2016,Foreign Used,191564.0,2500.0,Imported,Imported
15658333,Petrol,Automatic,Toyota,2015,Foreign Used,206199.0,1800.0,Imported,Imported
18283200,Petrol,Automatic,Mercedes-Benz,2012,Foreign Used,294151.0,3500.0,Imported,Imported
26250000,Petrol,Automatic,Mercedes-Benz,2013,Foreign Used,137387.0,3500.0,Imported,Imported
23625000,Petrol,Automatic,Mercedes-Benz,2015,Foreign Used,203737.0,3500.0,Imported,Imported
20800000,Petrol,Automatic,Mercedes-Benz,2012,Foreign Used,288812.0,3500.0,Imported,Imported
7280000,Petrol,Automatic,Toyota,2007,Local Used,106313.0,2400.0,Registered,Registered
84000000,Petrol,Automatic,Mercedes-Benz,2020,Foreign Used,33685.0,2000.0,Imported,Imported
7280000,Petrol,Automatic,Toyota,2007,Local Used,145452.0,2400.0,Registered,Registered
15600000,Petrol,Automatic,Toyota,2013,Foreign Used,173839.0,2500.0,Imported,Imported
23100000,Petrol,Automatic,Toyota,2014,Foreign Used,32987.0,2500.0,Imported,Imported
8112000,Petrol,Automatic,Toyota,2007,Local Used,91801.0,2400.0,Registered,Registered
23100000,Petrol,Automatic,Toyota,2014,Foreign Used,32987.0,2500.0,Imported,Imported
8112000,Petrol,Automatic,Toyota,2007,Local Used,91801.0,2400.0,Registered,Registered
15750000,Petrol,Automatic,Hyundai,2016,Foreign Used,129297.0,2400.0,Imported,Imported
42000000,Petrol,Automatic,Land Rover,2014,Foreign Used,148371.0,3000.0,Imported,Imported
4725000,Petrol,Automatic,Toyota,2012,Local Used,245991.0,1800.0,Registered,Registered
2730000,Petrol,Automatic,Honda,1998,Local Used,301825.0,2400.0,Registered,Registered
12480000,Petrol,Automatic,Toyota,2007,Local Used,361169.0,4000.0,Registered,Imported
4200000,Petrol,Automatic,Mercedes-Benz,2004,Local Used,1.0,2000.0,Registered,Registered
4935000,Petrol,Automatic,Honda,2012,Local Used,1480484.0,2000.0,Registered,Registered
2856000,Petrol,Automatic,Honda,2004,Local Used,182695.0,2400.0,Registered,Registered
5250000,Petrol,Automatic,Toyota,2010,Local Used,122860.0,2500.0,Registered,Registered
14560000,Petrol,Automatic,Toyota,2012,Foreign Used,199263.0,1800.0,Imported,Imported
4368000,Petrol,Automatic,Toyota,2004,Local Used,276436.0,2400.0,Registered,Registered
5250000,Petrol,Automatic,Toyota,2008,Local Used,241988.0,1400.0,Registered,Registered
2772000,Petrol,Automatic,Toyota,1998,Local Used,135327.0,2400.0,Registered,Registered
3465000,Petrol,Automatic,Toyota,2000,Local Used,326803.0,3000.0,Registered,Registered
13650000,Petrol,CVT,BMW,2008,Local Used,112327.0,3000.0,Registered,Registered
4074000,Petrol,Manual,Toyota,2009,Local Used,151665.0,1800.0,Registered,Registered
9360000,Petrol,Automatic,Honda,2010,Local Used,187581.0,3500.0,Registered,Registered
9975000,Petrol,Automatic,Toyota,2007,Local Used,180479.0,4000.0,Registered,Imported
5670000,Petrol,Automatic,Hyundai,2015,Local Used,125623.0,1100.0,Registered,Registered
7904000,Petrol,Automatic,Toyota,2008,Local Used,188302.0,2500.0,Registered,Registered
4200000,Petrol,Manual,Peugeot,2005,Foreign Used,155188.0,1400.0,Imported,Imported
2625000,Petrol,Manual,Peugeot,2004,Local Used,411880.0,1800.0,Registered,Registered
3360000,Petrol,Automatic,Kia,2007,Local Used,250000.0,2000.0,Registered,Brand new
4725000,Petrol,Automatic,Mercedes-Benz,2007,Local Used,241085.0,2500.0,Registered,Registered
3570000,Petrol,Automatic,Kia,2011,Local Used,991132.0,1800.0,Registered,Registered
3307500,Petrol,Automatic,Toyota,2006,Local Used,392750.0,2400.0,Registered,Imported
4500000,Petrol,Automatic,Toyota,1999,Local Used,211045.0,2200.0,Registered,Imported
2520000,Petrol,Manual,Peugeot,2003,Local Used,200885.0,2000.0,Registered,Registered
3255000,Petrol,Automatic,Mazda,2008,Local Used,405354.0,2000.0,Registered,Imported
4200000,Petrol,Manual,Mazda,1999,Local Used,336156.0,1300.0,Registered,Registered
4095000,Petrol,Automatic,Toyota,2003,Local Used,299999.0,1800.0,Registered,Registered
4935000,Petrol,Automatic,Honda,2012,Foreign Used,132209.0,2400.0,Imported,Imported
4200000,Petrol,Automatic,Mercedes-Benz,1999,Local Used,253697.0,2400.0,Registered,Registered
4200000,Petrol,Automatic,Mazda,2011,Local Used,292295.0,2000.0,Registered,Imported
2520000,Petrol,Manual,Volkswagen,1999,Local Used,174095.0,1800.0,Registered,Imported
7350000,Petrol,Automatic,Acura,2012,Local Used,189963.0,3500.0,Registered,Imported
2562000,Petrol,Automatic,Honda,2003,Local Used,250000.0,2400.0,Registered,Registered
3150000,Petrol,Automatic,Mitsubishi,2003,Local Used,173086.0,2400.0,Registered,Registered
3823000,Petrol,Automatic,Honda,2007,Local Used,311068.0,1800.0,Registered,Registered
3990000,Petrol,Manual,Kia,2012,Local Used,198874.0,1600.0,Registered,Registered
2625000,Petrol,Automatic,Honda,2005,Local Used,208793.0,3500.0,Registered,Imported
4056000,Petrol,Automatic,Toyota,2002,Local Used,280976.0,2200.0,Registered,Registered
4725000,Petrol,Automatic,BMW,2006,Local Used,215223.0,3000.0,Registered,Registered
2835000,Petrol,Automatic,Nissan,2004,Local Used,176496.0,3300.0,Registered,Registered
3675000,Hybrid,Automatic,Toyota,2005,Local Used,125231.0,1600.0,Registered,Registered
3848000,Petrol,Automatic,Toyota,2002,Local Used,306114.0,3000.0,Registered,Registered
2625000,Petrol,Automatic,Honda,2003,Local Used,266130.0,2400.0,Registered,Registered
3150000,Petrol,Automatic,Mazda,2004,Local Used,330769.0,3000.0,Registered,Registered
3780000,Petrol,Automatic,Toyota,2007,Local Used,380919.0,2000.0,Registered,Registered
4725000,Petrol,Automatic,Toyota,2007,Local Used,197386.0,3500.0,Registered,Imported
3832500,Petrol,Automatic,Ford,2008,Local Used,154937.0,2300.0,Registered,Registered
12937500,Petrol,Automatic,Ford,2013,Local Used,170947.0,3500.0,Registered,Imported
3120000,Petrol,Automatic,Toyota,2001,Local Used,224903.0,2200.0,Registered,Registered
4200000,Petrol,Automatic,Toyota,2011,Local Used,222326.0,2000.0,Registered,Registered
3675000,Petrol,Automatic,Hyundai,2009,Local Used,254134.0,2700.0,Registered,Registered
3780000,Petrol,Automatic,Lexus,2000,Local Used,123541.0,3000.0,Registered,Registered
3150000,Petrol,Automatic,Honda,2007,Local Used,144020.0,3500.0,Registered,Registered
3150000,Petrol,Automatic,Honda,2007,Local Used,144020.0,3500.0,Registered,Registered
4200000,Petrol,Automatic,BMW,2006,Local Used,290401.0,3000.0,Registered,Imported
6615000,Petrol,Automatic,Peugeot,2005,Foreign Used,214492.0,1800.0,Imported,Imported
7312500,Petrol,Automatic,Mazda,2008,Local Used,298948.0,2300.0,Registered,Registered
3570000,Petrol,Automatic,Peugeot,2014,Local Used,176710.0,1600.0,Registered,Imported
3120000,Petrol,Automatic,Honda,2000,Local Used,254537.0,2000.0,Registered,Registered
3150000,Petrol,Automatic,Hyundai,2005,Local Used,205322.0,3500.0,Registered,Imported
3952000,Petrol,Automatic,Toyota,2002,Local Used,288495.0,2200.0,Registered,Registered
2835000,Petrol,Automatic,Nissan,2006,Local Used,153763.0,4000.0,Registered,Registered
2940000,Petrol,Automatic,Nissan,2005,Local Used,282225.0,2000.0,Registered,Imported
3360000,Petrol,Automatic,Honda,2006,Local Used,174260.0,1800.0,Registered,Imported
2310000,Petrol,Manual,Volkswagen,2001,Local Used,296021.0,2400.0,Registered,Registered
4200000,Petrol,Automatic,BMW,2006,Local Used,298446.0,3000.0,Registered,Registered
2940000,Petrol,Manual,Kia,2009,Local Used,92966.0,1400.0,Registered,Registered
2912000,Petrol,Automatic,Toyota,1998,Local Used,423407.0,2200.0,Registered,Registered
3360000,Petrol,Automatic,Honda,2006,Local Used,199120.0,3500.0,Registered,Registered
2677500,Petrol,Automatic,Honda,2003,Local Used,343317.0,3500.0,Registered,Registered
2912000,Petrol,Automatic,Honda,2004,Local Used,172058.0,1700.0,Registered,Registered
6240000,Petrol,Automatic,Honda,2009,Local Used,152341.0,2500.0,Registered,Registered
3328000,Petrol,Automatic,Honda,2003,Local Used,373786.0,1700.0,Registered,Registered
2730000,Petrol,Automatic,Acura,2002,Local Used,110770.0,3500.0,Registered,Registered
12375000,Petrol,Automatic,Mercedes-Benz,2009,Local Used,143427.0,3500.0,Registered,Imported
2625000,Petrol,Automatic,Honda,2004,Local Used,199331.0,2400.0,Registered,Registered
4200000,Petrol,Automatic,Mercedes-Benz,2006,Local Used,55494.0,1800.0,Registered,Registered
4305000,Petrol,Automatic,BMW,2005,Local Used,77550.0,3000.0,Registered,Registered
2940000,Petrol,Automatic,Toyota,2004,Local Used,314600.0,3500.0,Registered,Registered
4410000,Petrol,Automatic,BMW,2006,Local Used,468044.0,3500.0,Registered,Registered
3360000,Petrol,Manual,Kia,2014,Local Used,125343.0,1200.0,Registered,Registered
4200000,Petrol,Manual,Honda,2008,Local Used,134618.0,2400.0,Registered,Registered
3120000,Petrol,Automatic,Toyota,2000,Local Used,284442.0,2500.0,Registered,Registered
2520000,Petrol,Automatic,Honda,1998,Local Used,123452.0,2000.0,Registered,Registered
2965000,Petrol,Manual,Kia,2009,Local Used,191502.0,2000.0,Registered,Registered
3255000,Petrol,Automatic,Hyundai,2009,Local Used,234934.0,2400.0,Registered,Registered
2600000,Petrol,Automatic,Honda,2002,Local Used,410071.0,2400.0,Registered,Imported
7875000,Petrol,Automatic,Mercedes-Benz,2008,Local Used,149827.0,3500.0,Registered,Registered
2625000,Petrol,Automatic,Honda,1998,Local Used,211027.0,2000.0,Registered,Imported
3045000,Petrol,Automatic,Toyota,2007,Local Used,396468.0,1800.0,Registered,Registered
3150000,Petrol,Automatic,Hyundai,2007,Local Used,119418.0,3300.0,Registered,Registered
3570000,Petrol,Automatic,Hyundai,2011,Local Used,109692.0,1600.0,Registered,Imported
3150000,Petrol,Automatic,Mercedes-Benz,2001,Local Used,337423.0,3700.0,Registered,Imported
3150000,Petrol,Automatic,Mercedes-Benz,2003,Local Used,169495.0,1800.0,Registered,Registered
2940000,Petrol,Automatic,Hyundai,2005,Local Used,351528.0,2700.0,Registered,Imported
2975000,Petrol,Automatic,Mercedes-Benz,2007,Local Used,453783.0,3000.0,Registered,Registered
2514750,Petrol,Automatic,Honda,2005,Local Used,368422.0,2400.0,Registered,Imported
4452000,Petrol,Manual,Peugeot,2008,Foreign Used,211472.0,1200.0,Imported,Imported
3352000,Petrol,Automatic,Honda,2004,Local Used,125071.0,2400.0,Registered,Registered
3150000,Petrol,Automatic,Mercedes-Benz,2004,Local Used,10299.0,2600.0,Registered,Registered
2835000,Petrol,Automatic,Lexus,2002,Local Used,205383.0,2000.0,Registered,Imported
3150000,Petrol,Automatic,Honda,2007,Local Used,114304.0,2400.0,Registered,Registered
3465000,Petrol,Automatic,Mercedes-Benz,2001,Local Used,200537.0,2600.0,Registered,Imported
3352000,Petrol,Automatic,Honda,2004,Local Used,125071.0,2400.0,Registered,Registered
3150000,Petrol,Automatic,Mercedes-Benz,2000,Local Used,132542.0,2000.0,Registered,Imported
2835000,Petrol,Automatic,Toyota,2003,Local Used,123064.0,3000.0,Registered,Registered
3150000,Petrol,Manual,Kia,2013,Local Used,213667.0,1200.0,Registered,Registered
2466000,Petrol,Automatic,Honda,2004,Local Used,283358.0,2400.0,Registered,Registered
2520000,Petrol,Automatic,Honda,2000,Foreign Used,130773.0,2000.0,Imported,Imported
2310000,Petrol,Automatic,Toyota,1999,Local Used,432008.0,3000.0,Registered,Registered
2992500,Petrol,Automatic,Toyota,2000,Local Used,234590.0,3300.0,Registered,Registered
3990000,Petrol,Automatic,Toyota,2003,Local Used,211438.0,1800.0,Registered,Registered
2835000,Petrol,Manual,Hyundai,2008,Local Used,229384.0,1400.0,Registered,Registered
3150000,Petrol,Automatic,Honda,2007,Local Used,141033.0,3500.0,Registered,Registered
4680000,Petrol,Automatic,Toyota,2002,Local Used,368139.0,2400.0,Registered,Registered
15750000,Petrol,Automatic,Toyota,2008,Foreign Used,438226.0,3500.0,Imported,Imported
29120000,Petrol,Automatic,Mercedes-Benz,2013,Foreign Used,116376.0,3500.0,Imported,Imported
13520000,Petrol,Automatic,Toyota,2007,Foreign Used,105742.0,2400.0,Imported,Imported
19845000,Petrol,Automatic,Mercedes-Benz,2013,Foreign Used,248071.0,3500.0,Imported,Imported
19425000,Petrol,Automatic,Toyota,2011,Foreign Used,144796.0,2500.0,Imported,Imported
15600000,Petrol,Automatic,Lexus,2009,Foreign Used,177627.0,3500.0,Imported,Imported
29120000,Petrol,Automatic,Mercedes-Benz,2012,Foreign Used,225534.0,3500.0,Imported,Imported
9880000,Petrol,Automatic,Toyota,2009,Local Used,282481.0,1800.0,Registered,Imported
29120000,Petrol,Automatic,Lexus,2012,Foreign Used,109219.0,3500.0,Imported,Imported
20800000,Petrol,Automatic,Toyota,2016,Foreign Used,191564.0,2500.0,Imported,Imported
35175000,Petrol,Automatic,Lexus,2011,Local Used,56834.0,4600.0,Registered,Registered
16640000,Petrol,Automatic,Hyundai,2015,Local Used,164530.0,2400.0,Registered,Imported
23100000,Petrol,Automatic,Toyota,2014,Foreign Used,262304.0,2500.0,Imported,Imported
29120000,Petrol,Automatic,Toyota,2014,Local Used,136488.0,3500.0,Registered,Imported
