price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Trim,Drivetrain,Seats,Number of Cylinders,Horse Power,Registered city
"₦ 5,250,000",,,,,,,,,,,,Mercedes-Benz E320 2008 Silver,,,,,,
"₦ 3,591,000",,,,,,,,,,,,Toyota Corolla 2003 Black,,,,,,
"₦ 15,600,000",,,,,,,,,,,,Lexus GX 2004 Black,,,,,,
"₦ 12,600,000",,,,,,,,,,,,Toyota Venza 2014 Black,,,,,,
"₦ 3,675,000",,,,,,,,,,,,Nissan Sentra 2008 Beige,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Honda Pilot 2008 Black,,,,,,
"₦ 9,975,000",,,,,,,,,,,,Toyota Venza 2010 Brown,,,,,,
"₦ 8,085,000",,,,,,,,,,,,Mercedes-Benz C250 2012 Red,,,,,,
"₦ 10,500,000",,,,,,,,,,,,Toyota Land Cruiser Prado 2009 Black,,,,,,
"₦ 9,450,000",,,,,,,,,,,,Ford Explorer 2015 White,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Lexus GX 2004 Gray,,,,,,
"₦ 26,250,000",,,,,,,,,,,,Toyota Hilux 2017 Black,,,,,,
"₦ 5,720,000",,,,,,,,,,,,Toyota Avalon 2005 Gray,,,,,,
"₦ 3,570,000",,,,,,,,,,,,Honda Accord 2008 Red,,,,,,
"₦ 12,600,000",,,,,,,,,,,,Geely Emgrand EC7 Sedan 1.8 Comfort 2021 White,,,,,,
"₦ 14,175,000",,,,,,,,,,,,Hyundai Genesis 3.8 AWD 2016 Brown,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Lexus LS 2007 Gray,,,,,,
"₦ 3,675,000",,,,,,,,,,,,Toyota Matrix 2006 Red,,,,,,
"₦ 4,620,000",,,,,,,,,,,,Honda Accord 2011 Gray,,,,,,
"₦ 17,115,000",,,,,,,,,,,,Toyota Tacoma 2016 White,,,,,,
"₦ 7,392,000",,,,,,,,,,,,Lexus ES 2008 White,,,,,,
"₦ 11,440,000",,,,,,,,,,,,Mercedes-Benz E350 2010 Black,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Mercedes-Benz SL-Class 2003 Gold,,,,,,
"₦ 7,245,000",,,,,,,,,,,,Lexus RX 330 2006 Green,,,,,,
"₦ 9,450,000",,,,,,,,,,,,BMW 528i 2011 Black,,,,,,
"₦ 5,775,000",,,,,,,,,,,,Nissan Quest 2009 Silver,,,,,,
"₦ 14,175,000",,,,,,,,,,,,Lexus RX 350 2010 Gray,,,,,,
"₦ 446,250,000",,,,,,,,,,,,Brabus G 800 2019 Black,,,,,,
"₦ 14,175,000",,,,,,,,,,,,Lexus GS 2013 Silver,,,,,,
"₦ 3,675,000",,,,,,,,,,,,Peugeot 207 2007 Blue,,,,,,
"₦ 10,400,000",,,,,,,,,,,,Lexus IS 2008 Black,,,,,,
"₦ 10,500,000",,,,,,,,,,,,Citroen C4 2010 Gray,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Honda Odyssey 2.4 4WD 2007 Gold,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Mercedes-Benz E350 2007 Gray,,,,,,
"₦ 6,090,000",,,,,,,,,,,,Mercedes-Benz C300 2011 White,,,,,,
"₦ 7,350,000",,,,,,,,,,,,Peugeot 301 2013 Brown,,,,,,
"₦ 9,450,000",,,,,,,,,,,,Mini Cooper John Cooper Works 2013 Black,,,,,,
"₦ 11,550,000",,,,,,,,,,,,Ford Explorer 2014 Black,,,,,,
"₦ 9,880,000",,,,,,,,,,,,Toyota Corolla 2012 Silver,,,,,,
"₦ 5,460,000",,,,,,,,,,,,Honda Pilot 2009 Gray,,,,,,
"₦ 5,460,000",,,,,,,,,,,,Nissan Sentra 2014 Red,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Nissan Versa 2015 Gray,,,,,,
"₦ 3,570,000",,,,,,,,,,,,Honda Accord 2008 Red,,,,,,
"₦ 13,650,000",,,,,,,,,,,,Infiniti G 2013 Gray,,,,,,
"₦ 11,550,000",,,,,,,,,,,,Infiniti QX60 2018 Black,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Chevrolet Cruze 2014 Blue,,,,,,
"₦ 3,990,000",,,,,,,,,,,,Nissan Quest 2008 Blue,,,,,,
"₦ 5,040,000",,,,,,,,,,,,Toyota Yaris 2006 Green,,,,,,
"₦ 4,515,000",,,,,,,,,,,,Lexus ES 2002 Gray,,,,,,
"₦ 6,720,000",,,,,,,,,,,,Mercedes-Benz C300 2008 Gray,,,,,,
"₦ 3,120,000",,,,,,,,,,,,Honda Accord 2004 Gray,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Honda Pilot 2010 Gray,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Toyota Corolla 2007 Blue,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Honda Accord 2009 Gray,,,,,,
"₦ 7,800,000",,,,,,,,,,,,Lexus GS 2007 Black,,,,,,
"₦ 8,925,000",,,,,,,,,,,,Ford Explorer 2015 Black,,,,,,
"₦ 5,720,000",,,,,,,,,,,,Volkswagen Passat 1.4 TSI Sedan 2012 White,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Nissan Murano 2009 Black,,,,,,
"₦ 9,397,500",,,,,,,,,,,,BMW 525i 2012 Gray,,,,,,
"₦ 5,880,000",,,,,,,,,,,,Toyota Camry 2008 Brown,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Jeep Cherokee 2006 Black,,,,,,
"₦ 14,700,000",,,,,,,,,,,,Lexus IS 2014 Gray,,,,,,
"₦ 7,800,000",,,,,,,,,,,,Honda Accord Crosstour EX-L AWD 2010 Gray,,,,,,
"₦ 9,450,000",,,,,,,,,,,,Toyota Land Cruiser Prado 2005 Black,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Lexus GS 2007 Black,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Acura RDX SH-AWD 2011 Black,,,,,,
"₦ 5,985,000",,,,,,,,,,,,Toyota Camry 2010 Gray,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Lexus ES 2003 Gray,,,,,,
"₦ 4,998,000",,,,,,,,,,,,Toyota Camry 2007 Black,,,,,,
"₦ 8,820,000",,,,,,,,,,,,Nissan Pathfinder 2015 White,,,,,,
"₦ 6,751,500",,,,,,,,,,,,Lexus IS 350 2006 Black,,,,,,
"₦ 10,500,000",,,,,,,,,,,,Chevrolet Tahoe 2007 Black,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Toyota Camry 2007 Black,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Toyota Corolla 2004 Gray,,,,,,
"₦ 3,360,000",,,,,,,,,,,,Honda Pilot 2006 Gold,,,,,,
"₦ 11,340,000",,,,,,,,,,,,Hyundai Sonata 2016 Brown,,,,,,
"₦ 13,520,000",,,,,,,,,,,,Toyota RAV4 2012 Silver,,,,,,
"₦ 19,425,000",,,,,,,,,,,,Nissan Qashqai 2015 Black,,,,,,
"₦ 3,990,000",,,,,,,,,,,,Toyota Avensis 2004 Silver,,,,,,
"₦ 20,800,000",,,,,,,,,,,,Mercedes-Benz C300 2015 Silver,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Volkswagen Routan SEL Premium 2011 Purple,,,,,,
"₦ 10,500,000",,,,,,,,,,,,Volvo C70 2011 White,,,,,,
"₦ 33,280,000",,,,,,,,,,,,Toyota Land Cruiser 2007 Black,,,,,,
"₦ 4,830,000",,,,,,,,,,,,Toyota Matrix 2007 Blue,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Mazda 3 2.Sport 2010 Gray,,,,,,
"₦ 17,850,000",,,,,,,,,,,,Acura MDX 2017 Black,,,,,,
"₦ 9,880,000",,,,,,,,,,,,Lexus IS 2009 White,,,,,,
"₦ 11,440,000",,,,,,,,,,,,Lexus IS 2008 White,,,,,,
"₦ 8,528,000",,,,,,,,,,,,Toyota Camry 2009 Red,,,,,,
"₦ 15,184,000",,,,,,,,,,,,Toyota Sienna 2010 Gray,,,,,,
"₦ 9,975,000",,,,,,,,,,,,Land Rover Range Rover Vogue 2010 Black,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Toyota Matrix 2009 Black,,,,,,
"₦ 16,222,500",,,,,,,,,,,,Lexus GS 2014 Gray,,,,,,
"₦ 7,980,000",,,,,,,,,,,,BMW 328i 2011 Silver,,,,,,
"₦ 4,410,000",,,,,,,,,,,,Kia Cadenza 2012 Gray,,,,,,
"₦ 3,328,000",,,,,,,,,,,,Toyota Camry 2000 Silver,,,,,,
"₦ 15,750,000",,,,,,,,,,,,Mercedes-Benz SL-Class 2005 Silver,,,,,,
"₦ 8,925,000",,,,,,,,,,,,Honda Pilot 2014 Silver,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Toyota Corolla 2012 Gray,,,,,,
"₦ 7,280,000",,,,,,,,,,,,Mercedes-Benz C230 2007 Silver,,,,,,
"₦ 5,040,000",,,,,,,,,,,,Lexus ES 2005 Black,,,,,,
"₦ 5,040,000",,,,,,,,,,,,Lexus ES 2005 Black,,,,,,
"₦ 9,660,000",,,,,,,,,,,,Toyota Camry 2012 Gray,,,,,,
"₦ 6,760,000",,,,,,,,,,,,Toyota Highlander 2004 Silver,,,,,,
"₦ 171,600,000",,,,,,,,,,,,Mercedes-Benz G-Class 2015 Black,,,,,,
"₦ 5,668,000",,,,,,,,,,,,Toyota Yaris 2008 Gray,,,,,,
"₦ 3,990,000",,,,,,,,,,,,Mazda 3 2004 Gray,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Toyota Sienna 2007 Blue,,,,,,
"₦ 10,500,000",,,,,,,,,,,,Ford Explorer 2011 Gray,,,,,,
"₦ 14,700,000",,,,,,,,,,,,Toyota Land Cruiser Prado 2.7 i 16V 2006 White,,,,,,
"₦ 6,562,500",,,,,,,,,,,,Hyundai Sonata 2012 Red,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Mercedes-Benz C280 2002 Gray,,,,,,
"₦ 5,775,000",,,,,,,,,,,,Honda Accord 2011 Black,,,,,,
"₦ 7,875,000",,,,,,,,,,,,Toyota Corolla 2010 Gray,,,,,,
"₦ 42,000,000",,,,,,,,,,,,Infiniti QX80 2019 Gold,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Ford Edge SE 4dr SUV (3.5L 6cyl 6A) 2013 Gray,,,,,,
"₦ 15,750,000",,,,,,,,,,,,BMW 535i 2013 White,,,,,,
"₦ 13,177,500",,,,,,,,,,,,Toyota RAV4 2013 Green,,,,,,
"₦ 6,925,000",,,,,,,,,,,,Lexus IS 2008 Burgandy,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Honda Civic 2007 Gold,,,,,,
"₦ 33,280,000",,,,,,,,,,,,Mercedes-Benz M Class 2013 White,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Nissan Teana 2008 Black,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Chrysler 300C 2005 Silver,,,,,,
"₦ 27,258,000",,,,,,,,,,,,Mercedes-Benz E300 2017 Gray,,,,,,
"₦ 9,817,500",,,,,,,,,,,,Ford Explorer 2014 White,,,,,,
"₦ 3,528,000",,,,,,,,,,,,Lexus RX 300 2000 Gold,,,,,,
"₦ 5,408,000",,,,,,,,,,,,Toyota Matrix 2004 Purple,,,,,,
"₦ 12,272,000",,,,,,,,,,,,Mercedes-Benz E350 2010 Silver,,,,,,
"₦ 7,560,000",,,,,,,,,,,,Mercedes-Benz C300 2010 Black,,,,,,
"₦ 6,510,000",,,,,,,,,,,,Toyota Corolla 2010 Black,,,,,,
"₦ 7,350,000",,,,,,,,,,,,Ford Edge 2014 Black,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Lexus GS 2007 Silver,,,,,,
"₦ 6,930,000",,,,,,,,,,,,Toyota Corolla 2010 Silver,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Honda Accord 2010 Gray,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Toyota Avalon 2007 White,,,,,,
"₦ 5,964,000",,,,,,,,,,,,Mazda 6 2.0 2009 Silver,,,,,,
"₦ 5,775,000",,,,,,,,,,,,Toyota Corolla 2012 Black,,,,,,
"₦ 15,600,000",,,,,,,,,,,,Toyota Highlander Limited 4x4 2008 Black,,,,,,
"₦ 8,840,000",,,,,,,,,,,,Toyota Sequoia 2004 White,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Mazda 6 2002 Black,,,,,,
"₦ 3,664,500",,,,,,,,,,,,Nissan Altima 2007 Blue,,,,,,
"₦ 5,460,000",,,,,,,,,,,,Toyota Sienna 2007 Silver,,,,,,
"₦ 5,565,000",,,,,,,,,,,,Mercedes-Benz R-Class 2006 Blue,,,,,,
"₦ 17,680,000",,,,,,,,,,,,Mercedes-Benz E350 2014 Gray,,,,,,
"₦ 5,670,000",,,,,,,,,,,,Toyota Sienna 2006 Brown,,,,,,
"₦ 4,095,000",,,,,,,,,,,,Nissan Pathfinder 2008 Blue,,,,,,
"₦ 12,600,000",,,,,,,,,,,,Honda Accord 2016 Gray,,,,,,
"₦ 3,990,000",,,,,,,,,,,,Toyota Sequoia 2005 Black,,,,,,
"₦ 4,305,000",,,,,,,,,,,,Toyota Corolla 2006 Silver,,,,,,
"₦ 7,350,000",,,,,,,,,,,,Toyota Corolla 2010 Gray,,,,,,
"₦ 3,675,000",,,,,,,,,,,,Nissan Sentra 2.0 2012 Black,,,,,,
"₦ 11,340,000",,,,,,,,,,,,Mercedes-Benz SC-Class 1974 Blue,,,,,,
"₦ 9,360,000",,,,,,,,,,,,Toyota Camry 2011 Gray,,,,,,
"₦ 7,665,000",,,,,,,,,,,,Hyundai Elantra 2015 Black,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Lexus ES 2007 Gold,,,,,,
"₦ 3,780,000",,,,,,,,,,,,Toyota Camry 2003 Blue,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Toyota Tundra 2006 Silver,,,,,,
"₦ 7,072,000",,,,,,,,,,,,Mazda CX-9 2010 Blue,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Toyota Sienna 2006 Blue,,,,,,
"₦ 28,080,000",,,,,,,,,,,,Lexus ES 2014 Beige,,,,,,
"₦ 9,568,000",,,,,,,,,,,,Kia Optima 2014 Burgandy,,,,,,
"₦ 15,600,000",,,,,,,,,,,,Hyundai Sonata 2015 Brown,,,,,,
"₦ 4,160,000",,,,,,,,,,,,Honda Accord 2007 Silver,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Toyota Avalon 2006 Green,,,,,,
"₦ 3,150,000",,,,,,,,,,,,Toyota RAV4 2001 Black,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Toyota Camry 2010 Silver,,,,,,
"₦ 5,670,000",,,,,,,,,,,,Ford Focus 2014 Gray,,,,,,
"₦ 3,675,000",,,,,,,,,,,,Ford Escape 2009 Gray,,,,,,
"₦ 5,200,000",,,,,,,,,,,,Honda Accord 2.4 i-VTEC Executive 2009 Blue,,,,,,
"₦ 12,075,000",,,,,,,,,,,,Mercedes-Benz E550 2010 Black,,,,,,
"₦ 4,465,125",,,,,,,,,,,,Hyundai Santa Fe 2008 Black,,,,,,
"₦ 9,450,000",,,,,,,,,,,,Volkswagen Jetta 2016 White,,,,,,
"₦ 5,754,000",,,,,,,,,,,,Toyota Camry 2008 Gray,,,,,,
"₦ 9,240,000",,,,,,,,,,,,Lexus RX 350 2009 Silver,,,,,,
"₦ 8,860,000",,,,,,,,,,,,Honda Crosstour 2010 White,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Mercedes-Benz E350 2006 Silver,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Mercedes-Benz E350 2006 Silver,,,,,,
"₦ 14,700,000",,,,,,,,,,,,Honda City 2019 Black,,,,,,
"₦ 31,500,000",,,,,,,,,,,,Dodge Charger 2016 Black,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Honda Accord 2008 Brown,,,,,,
"₦ 19,110,000",,,,,,,,,,,,Mercedes-Benz GLA 250 2015 Purple,,,,,,
"₦ 11,025,000",,,,,,,,,,,,Lexus RX 350 2008 Gray,,,,,,
"₦ 15,015,000",,,,,,,,,,,,Ford Edge 2017 Blue,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Dodge Nitro 2008 Silver,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Toyota Matrix 2010 Gray,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Toyota 4-Runner 2007 Gray,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Toyota 4-Runner 2001 White,,,,,,
"₦ 478,400,000",,,,,,,,,,,,Mercedes-Benz G-Class G 63 AMG 2021 White,,,,,,
"₦ 11,350,000",,,,,,,,,,,,Land Rover Range Rover Evoque 2012 Black,,,,,,
"₦ 3,675,000",,,,,,,,,,,,Honda Civic 2001 Silver,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Land Rover Lr4 2010 Brown,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Land Rover Lr4 2010 Brown,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Toyota Camry 2007 Black,,,,,,
"₦ 4,784,000",,,,,,,,,,,,Toyota Corolla 2003 Red,,,,,,
"₦ 5,439,000",,,,,,,,,,,,Honda CR-V 2007 Green,,,,,,
"₦ 4,680,000",,,,,,,,,,,,Toyota RAV4 2005 Gray,,,,,,
"₦ 12,075,000",,,,,,,,,,,,Toyota Camry 2015 Blue,,,,,,
"₦ 315,000,000",,,,,,,,,,,,Lexus LX 2024 Black,,,,,,
"₦ 11,960,000",,,,,,,,,,,,Mercedes-Benz E350 2010 Brown,,,,,,
"₦ 5,407,500",,,,,,,,,,,,Toyota Sienna LE 2010 Silver,,,,,,
"₦ 14,175,000",,,,,,,,,,,,Hyundai Azera 2014 Black,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Toyota RAV4 2007 Gray,,,,,,
"₦ 7,507,500",,,,,,,,,,,,Lexus RX 330 2005 Gray,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Cadillac CTS 2008 Black,,,,,,
"₦ 5,200,000",,,,,,,,,,,,Honda CR-V 2005 Red,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Lexus ES 2004 Silver,,,,,,
"₦ 3,536,000",,,,,,,,,,,,Toyota Camry 2002 Gold,,,,,,
"₦ 5,087,250",,,,,,,,,,,,Toyota Avalon 2006 Black,,,,,,
"₦ 12,480,000",,,,,,,,,,,,Toyota Camry 2009 Green,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Toyota RAV4 2010 Red,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Toyota RAV4 2007 Silver,,,,,,
"₦ 5,565,000",,,,,,,,,,,,Toyota Camry 2007 Red,,,,,,
"₦ 4,746,000",,,,,,,,,,,,Toyota 4-Runner 2004 Blue,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Ford F-150 2010 Gold,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Toyota Corolla 2010 Black,,,,,,
"₦ 4,935,000",,,,,,,,,,,,Toyota RAV4 2001 Silver,,,,,,
"₦ 3,990,000",,,,,,,,,,,,Nissan Almera 2004 Gray,,,,,,
"₦ 26,000,000",,,,,,,,,,,,Toyota Highlander 2013 Blue,,,,,,
"₦ 6,032,000",,,,,,,,,,,,Toyota Highlander 2004 Silver,,,,,,
"₦ 9,555,000",,,,,,,,,,,,Toyota Highlander 2008 Black,,,,,,
"₦ 7,350,000",,,,,,,,,,,,Lexus ES 350 2007 Burgandy,,,,,,
"₦ 5,565,000",,,,,,,,,,,,Mercedes-Benz R-Class 2006 Blue,,,,,,
"₦ 3,664,500",,,,,,,,,,,,Nissan Altima 2007 Blue,,,,,,
"₦ 8,840,000",,,,,,,,,,,,Toyota Sequoia 2004 White,,,,,,
"₦ 3,990,000",,,,,,,,,,,,Toyota Sequoia 2005 Black,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Mazda 6 2002 Black,,,,,,
"₦ 15,600,000",,,,,,,,,,,,Toyota Highlander Limited 4x4 2008 Black,,,,,,
"₦ 4,305,000",,,,,,,,,,,,Toyota Corolla 2006 Silver,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Mercedes-Benz E350 2006 Silver,,,,,,
"₦ 17,680,000",,,,,,,,,,,,Mercedes-Benz E350 2014 Gray,,,,,,
"₦ 12,600,000",,,,,,,,,,,,Honda Accord 2016 Gray,,,,,,
"₦ 5,670,000",,,,,,,,,,,,Toyota Sienna 2006 Brown,,,,,,
"₦ 3,675,000",,,,,,,,,,,,Nissan Sentra 2.0 2012 Black,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Honda Civic 2008 Silver,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Lexus ES 2007 Gold,,,,,,
"₦ 9,360,000",,,,,,,,,,,,Toyota Camry 2011 Gray,,,,,,
"₦ 8,505,000",,,,,,,,,,,,Cadillac SRX 2011 Black,,,,,,
"₦ 4,935,000",,,,,,,,,,,,Ford Edge 2007 Black,,,,,,
"₦ 21,000,000",,,,,,,,,,,,Nissan X-Trail 2017 Black,,,,,,
"₦ 12,600,000",,,,,,,,,,,,Toyota Tacoma 2006 Red,,,,,,
"₦ 18,690,000",,,,,,,,,,,,Mercedes-Benz E350 2014 Black,,,,,,
"₦ 3,990,000",,,,,,,,,,,,Toyota Corolla Sedan 2003 Red,,,,,,
"₦ 7,176,000",,,,,,,,,,,,Lexus GS 2006 Gray,,,,,,
"₦ 7,800,000",,,,,,,,,,,,Toyota Camry 2009 White,,,,,,
"₦ 11,550,000",,,,,,,,,,,,Mercedes-Benz GLK-Class 2011 Black,,,,,,
"₦ 9,975,000",,,,,,,,,,,,Lexus RX 350 2009 Silver,,,,,,
"₦ 24,570,000",,,,,,,,,,,,Land Rover Range Rover Sport HSE 4x4 (3.0L 6cyl 8A) 2014 Silver,,,,,,
"₦ 7,675,500",,,,,,,,,,,,Lexus LS 2008 Gray,,,,,,
"₦ 14,700,000",,,,,,,,,,,,Lexus LX 2000 Black,,,,,,
"₦ 4,200,000",,,,,,,,,,,,Jaguar S-Type 2000 Black,,,,,,
"₦ 13,000,000",,,,,,,,,,,,Toyota Sienna 2010 Black,,,,,,
"₦ 29,347,500",,,,,,,,,,,,Toyota Highlander 2016 White,,,,,,
"₦ 49,350,000",,,,,,,,,,,,Toyota Hilux 2016 Gray,,,,,,
"₦ 3,937,500",,,,,,,,,,,,Toyota Corolla 2003 Blue,,,,,,
"₦ 7,350,000",,,,,,,,,,,,Honda Civic 2011 Black,,,,,,
"₦ 13,440,000",,,,,,,,,,,,Mercedes-Benz CLA-Class 2015 White,,,,,,
"₦ 9,256,000",,,,,,,,,,,,Pontiac Vibe 2010 Blue,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Toyota Avalon 2005 White,,,,,,
"₦ 4,032,000",,,,,,,,,,,,Toyota Camry 2005 Black,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Mercedes-Benz E350 2007 Black,,,,,,
"₦ 4,992,000",,,,,,,,,,,,Honda CR-V 2006 Gray,,,,,,
"₦ 4,536,000",,,,,,,,,,,,Mercedes-Benz E350 2006 Black,,,,,,
"₦ 9,152,000",,,,,,,,,,,,Toyota Camry 2010 Silver,,,,,,
"₦ 7,280,000",,,,,,,,,,,,Toyota 4-Runner 2006 White,,,,,,
"₦ 7,665,000",,,,,,,,,,,,New Toyota Camry 2007 Red,,,,,,
"₦ 5,720,000",,,,,,,,,,,,Toyota Corolla 2003 Silver,,,,,,
"₦ 34,650,000",,,,,,,,,,,,Hyundai Sonata 2020 Silver,,,,,,
"₦ 8,820,000",,,,,,,,,,,,Toyota Corolla 2010 Silver,,,,,,
"₦ 5,775,000",,,,,,,,,,,,Lexus ES 2007 Silver,,,,,,
"₦ 5,460,000",,,,,,,,,,,,Toyota Corolla 2006 Gray,,,,,,
"₦ 4,987,500",,,,,,,,,,,,Peugeot 407 2004 Silver,,,,,,
"₦ 12,673,500",,,,,,,,,,,,Mazda CX-9 2014 White,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Kia Morning 2012 Beige,,,,,,
"₦ 7,350,000",,,,,,,,,,,,Toyota Avensis 2004 Silver,,,,,,
"₦ 4,410,000",,,,,,,,,,,,Ford Edge 2007 Gray,,,,,,
"₦ 4,725,000",,,,,,,,,,,,Mercedes-Benz E350 2007 Black,,,,,,
"₦ 3,790,000",,,,,,,,,,,,Toyota Matrix 2005 Black,,,,,,
"₦ 10,920,000",,,,,,,,,,,,Ford Explorer 2011 White,,,,,,
"₦ 45,150,000",,,,,,,,,,,,Toyota Land Cruiser Prado 4.0 2017 Black,,,,,,
"₦ 20,160,000",,,,,,,,,,,,Toyota Avalon 2017 Blue,,,,,,
"₦ 25,200,000",,,,,,,,,,,,BMW 6 Series 2014 Black,,,,,,
"₦ 7,350,000",,,,,,,,,,,,Mercedes-Benz M Class 2006 Black,,,,,,
"₦ 9,975,000",,,,,,,,,,,,Honda Accord 2013 White,,,,,,
"₦ 10,500,000",,,,,,,,,,,,Kia Soul 2013 Silver,,,,,,
"₦ 8,400,000",,,,,,,,,,,,Nissan Rogue 2012 White,,,,,,
"₦ 9,975,000",,,,,,,,,,,,Hyundai Azera 2013 Gray,,,,,,
"₦ 4,680,000",,,,,,,,,,,,Toyota Camry 2003 Silver,,,,,,
"₦ 5,775,000",,,,,,,,,,,,Hyundai Elantra 2010 Black,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Volkswagen CC 2013 Gray,,,,,,
"₦ 12,600,000",,,,,,,,,,,,GMC Terrain 2015 Black,,,,,,
"₦ 28,080,000",,,,,,,,,,,,Geely Coolray 2022 Silver,,,,,,
"₦ 13,208,000",,,,,,,,,,,,Toyota Avensis 2012 Black,,,,,,
"₦ 5,040,000",,,,,,,,,,,,Toyota Corolla 2005 Red,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Toyota Avensis 2009 Blue,,,,,,
"₦ 36,904,875",,,,,,,,,,,,Lexus GX 460 Luxury 2016 Black,,,,,,
"₦ 27,040,000",,,,,,,,,,,,Toyota Sienna 2015 Pink,,,,,,
"₦ 15,600,000",,,,,,,,,,,,Hyundai Santa Fe 2014 Brown,,,,,,
"₦ 15,225,000",,,,,,,,,,,,Mercedes-Benz CLA-Class 2015 Silver,,,,,,
"₦ 13,650,000",,,,,,,,,,,,Ford Escape 2018 Silver,,,,,,
"₦ 7,350,000",,,,,,,,,,,,Jeep Liberty 2004 Blue,,,,,,
"₦ 6,510,000",,,,,,,,,,,,Mercedes-Benz C300 2008 White,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Ford Edge 2011 Gray,,,,,,
"₦ 18,900,000",,,,,,,,,,,,Land Rover Range Rover Evoque 2015 Blue,,,,,,
"₦ 6,300,000",,,,,,,,,,,,Toyota RAV4 2006 Blue,,,,,,
"₦ 6,825,000",,,,,,,,,,,,Honda Pilot 2011 Silver,,,,,,
"₦ 5,775,000",,,,,,,,,,,,Toyota Camry 2007 Black,,,,,,
"₦ 16,275,000",,,,,,,,,,,,Hyundai Sonata 2016 Burgandy,,,,,,
"₦ 10,950,000",,,,,,,,,,,,Hyundai Elantra 2017 White,,,,,,
"₦ 30,450,000",,,,,,,,,,,,Toyota Highlander 2016 White,,,,,,
"₦ 5,250,000",,,,,,,,,,,,Kia Rio 2013 Silver,,,,,,
"₦ 18,720,000",,,,,,,,,,,,Ford F-150 2012 White,,,,,,
"₦ 18,720,000",,,,,,,,,,,,Ford F-150 2012 White,,,,,,
"₦ 15,600,000",,,,,,,,,,,,Land Rover Range Rover Evoque 2015 White,,,,,,
"₦ 11,235,000",,,,,,,,,,,,Toyota Highlander 2010 Silver,,,,,,
